DBSCAN_Cluster,Government Debt,Core PCE Price Index,Core Consumer Prices,Wages,Corruption Rank,Price to Rent Ratio,Money Supply M0,Military Expenditure,Interbank Rate,Government Bond 10Y,Consumer Price Index CPI,GDP from Public Administration,Foreign Exchange Reserves,Mining Production,PCE Price Index,Pending Home Sales,Crude Oil Production,Disposable Personal Income,Foreign Direct Investment,Mortgage Originations
153,0.23995202475980906,0.3291632112081829,0.33927206723982317,0.24524095259452394,-1.4138658439834035,-0.4357039381855817,0.4613322456588621,-0.5514409310421563,-0.27866667763818287,-0.5615057029182787,0.2443683757074707,-0.4592648330021799,-0.1912338555198671,1.0205676045343945,0.2502190097525653,-0.06897106572990008,0.33020835435572937,0.29580233349032864,0.17047878956581441,-0.34659518097635184
154,0.2948731142141974,0.34150324271881094,0.3487958727929837,0.2652668082323926,-1.4138658439834038,-0.43570393818558173,0.43966154600709145,-0.5514409310421563,-0.2738388343325426,-0.5689169728717023,0.29000394391402673,-0.4592648330021799,-0.30680418283467326,1.1355374117734554,0.28775980215997904,-0.23675368857877796,0.4246829066615496,0.3219291494560616,0.17047878956581441,-0.34659518097635184
155,0.32197569591514,0.3663856013386029,0.37334459902026257,0.2652668082323926,-1.4138658439834038,-0.39431713296857696,0.412435821937543,-0.5514409310421563,-0.2536852829228417,-0.4258945830997046,0.2845276757292407,-0.4183910974684764,-0.4099847211051857,0.9745796816387698,0.3009443700027971,0.08283225970479892,0.4786683651220184,0.3415935490629171,0.5449929356610533,-0.47536284682435465
156,0.3422666232640829,0.37134184350270677,0.3833153701770003,0.2767101543111744,-1.4138658439834038,-0.39431713296857696,0.4599282284983249,-0.5514409310421563,-0.21421586510838891,-0.4312774253433674,0.2847383014286556,-0.4183910974684764,-0.2604948073904276,1.2620041997364222,0.3154373300742909,0.17071839548278256,0.6267732083984359,0.35549663456543834,0.5449929356610533,-0.47536284682435465
157,0.32887198839214354,0.3863117177942894,0.4014690500761642,0.299596846468739,-1.4138658439834038,-0.3943171329685769,0.425316153279863,-0.5514409310421563,-0.11983141210565415,-0.3814328879271006,0.2796481803594624,-0.41839109746847647,-0.21824765786234376,1.2849981611842343,0.3301315812578898,0.16272874677569313,0.5905461244315424,0.3708642518081546,0.5449929356610533,-0.4753628468243547
158,0.32900683324932123,0.4190836047569406,0.4310375438513186,0.32248353862630263,0.4603196180117182,-0.32085573237703924,0.40932256649461257,-0.17567292164594886,-0.05396290951668553,-0.23180960110959892,0.3267932327451586,1.2640439872202422,0.06468637719833284,0.9515857201909578,0.3681756014455633,-0.20479509375042024,0.596583971759358,0.41699304685077826,-0.011793991703827755,-0.5845263868843672
159,0.37865690170975935,0.43840283441702105,0.4484692023908571,0.33392688470508547,0.4603196180117182,-0.32085573237703924,0.4278189664790816,-0.17567292164594883,0.02261188384160621,0.027473152555830428,0.36625044710221294,1.2640439872202422,0.05554636888696855,0.9975736430865819,0.39001568710885726,-0.20479509375042024,0.6896378541056922,0.4383045305447931,-0.011793991703827757,-0.5845263868843672
160,0.4107523097247373,0.4607564980551263,0.4677231053142132,0.3568135768626491,0.4603196180117182,-0.32085573237703924,0.3945498641967858,-0.17567292164594883,0.1865856861084806,0.007106494534282448,0.3860141585639751,1.2640439872202422,0.11688598022101332,1.0550585467061124,0.4008854071624786,0.0029357726339047027,0.7620920220394791,0.4606594416916421,-0.011793991703827757,-0.5845263868843672
161,0.407810826232915,0.47926654532106905,0.48006623236686397,0.36825692294143086,0.4603196180117182,-0.2968283728295392,0.34968235928396485,-0.17567292164594883,0.276903095784187,0.032163368462268825,0.420837607533901,1.3157372409834562,-0.09353732223617332,1.0435615659822066,0.4252416317270744,-0.05299176831572126,0.7738125492052388,0.48253092132001574,0.7402110302984977,-0.5402783954242097
162,0.4183755024033528,0.4972708535906736,0.4977729466624499,0.38256110553990863,0.4603196180117182,-0.2968283728295392,0.3177562299378351,-0.17567292164594886,0.27081881098925076,0.13153608262044122,0.457416270665618,1.3157372409834562,-0.2556201362910333,0.9975736430865819,0.44285460403618215,-0.021033173487363565,0.7507266623635911,0.5072004823288807,0.7402110302984977,-0.5402783954242097
163,0.42521445495126153,0.5065764511232782,0.5065059669169727,0.4025869611777773,0.4603196180117182,-0.2968283728295392,0.30292248341563716,-0.17567292164594883,0.26756310582069964,0.07481145595911654,0.4714930882431793,1.3157372409834562,-0.31614730244184563,1.1125434503256428,0.4517114129687616,-0.029022822194452978,0.8238911652771211,0.5312467710266233,0.7402110302984977,-0.5402783954242097
164,0.4414000902953651,0.5201302562251156,0.516820557768771,0.41403030725655915,0.4603196180117182,-0.26710505683963753,0.2832662431681156,-0.17567292164594883,0.2723284139476299,0.051587711856248754,0.472089861058188,1.361419651285829,-0.34031754664300895,1.2620041997364222,0.4625811330223831,-0.15685720150788374,0.9148140426842262,0.5575441168277341,0.7815391162908928,-0.5042142017576237
165,0.4613989681011428,0.5211417342177905,0.5234218959139219,0.4369169994141237,0.4603196180117182,-0.26710505683963753,0.2626332953306551,-0.17567292164594886,0.263822167334895,0.05297856314361924,0.4770044607112013,1.361419651285829,-0.3624566778860913,1.71038644796876,0.4697269675020781,-0.15685720150788374,1.0906219501706211,0.5784053891010754,0.7815391162908929,-0.5042142017576237
166,0.4692465821290388,0.5402586682793366,0.5398220953682796,0.4569428550519924,0.4603196180117182,-0.26710505683963753,0.24755537191097238,-0.17567292164594883,0.2778731950706906,0.15036471187057654,0.4872900156992947,1.361419651285829,-0.4274522925446818,1.606913621453605,0.4908625342730087,-0.005053876073184726,1.1090906596439394,0.5881452053944284,0.7815391162908928,-0.5042142017576237
167,0.49480427798915216,0.556543463961395,0.558697796627069,0.47124703765046916,0.4603196180117182,-0.2508033295559236,0.22380916863058148,-0.17567292164594886,0.3376597839291088,0.2932038735389726,0.5029465260224671,1.3650261573623315,-0.5379448374642856,1.4114649491472016,0.5086767976942201,-0.45247420367019237,1.1321765464855873,0.6085973958919925,0.6232186260654193,-0.7066360477477694
168,0.5150685930265055,0.5757615458222088,0.5766451847091989,0.4998554028474247,0.4603196180117182,-0.2508033295559236,0.19658344456103294,-0.17567292164594883,0.43904576843979864,0.257599292653127,0.4732131981217344,1.3650261573623315,-0.5629275268486813,1.2735011804603285,0.5121993921560414,-0.5962878803978019,1.2660746901671447,0.623620473263231,0.6232186260654193,-0.7066360477477693
169,0.5320787984992918,0.5938670018910813,0.5980995336809374,0.5313246045640752,0.4603196180117182,-0.2508033295559236,0.15043401093641715,-0.17567292164594883,0.5148552139904774,0.003387720302260764,0.4449542501169049,1.3650261573623315,-0.3882518124537195,1.468949852766732,0.5193452266357365,-0.5882982316907125,1.2870295720695635,0.6892039067237384,0.6232186260654193,-0.7066360477477693
170,0.5332210702446822,0.6083311371863258,0.6222700582436514,0.539907114123162,0.7726838616775717,-0.22434607641944335,0.11759221822471966,0.3695258376981397,0.507028586483531,-0.10928920284005239,0.4617692017868587,1.275464589795836,-0.3628629004777075,1.4459558913189199,0.5206536188644136,-0.20479509375042024,1.2611023453089436,0.6882661508201003,0.1851547598009698,-0.97230894109162
171,0.5514797223554891,0.616524108926989,0.636710485436167,0.5599329697610307,0.7726838616775719,-0.22434607641944337,0.12162113703321784,0.3695258376981397,0.4538210166924821,-0.14018987939760025,0.4991201591497642,1.275464589795836,-0.47640211483443273,0.9170947780192394,0.5355491611601161,-0.19680544504333083,1.183320665027084,0.7124576588025153,0.1851547598009698,-0.97230894109162
172,0.5394567189453197,0.6256274108610591,0.6498100158179513,0.5885413349579851,0.7726838616775719,-0.2243460764194434,0.13871351985714964,0.3695258376981397,0.4156485442796203,-0.2344623386680744,0.5491788670440327,1.275464589795836,-0.5225083789828704,0.7561370478845542,0.5550743990342133,0.1547390980686037,1.2753090449038038,0.72693687571547,0.1851547598009698,-0.97230894109162
173,0.5394276374501806,0.6483856656962332,0.6645942627055285,0.5942630079973761,0.7726838616775719,-0.21591291631651408,0.0808435951532663,0.3695258376981397,0.40656353734556383,-0.2701898242159922,0.5964292322794369,1.3770478442840086,-0.5574435218618627,0.8711068551236152,0.5867777491906077,0.10680120582606718,1.358418237533736,0.7278705186546183,0.48981959472983233,-0.37110033821133986
174,0.5392569894315347,0.6592084802178495,0.6721582959968458,0.6085671905958538,0.7726838616775717,-0.21591291631651405,0.05508293246862626,0.3695258376981397,0.3763622337592172,-0.3962968826937238,0.6155259623597185,1.3770478442840086,-0.4956976879362017,0.8136219515040846,0.592313254773471,0.13077015194733546,1.3612595774527079,0.7290107589639006,0.48981959472983233,-0.37110033821133986
175,0.5388261169021398,0.6799437790676751,0.6901056840789739,0.6343147192731133,0.7726838616775719,-0.21591291631651405,0.0735793324530953,0.3695258376981397,0.3037160102282985,-0.6845907836020749,0.6173162808047444,1.3770478442840086,-0.37078424101422325,0.6411672406454931,0.5966410136837081,0.3385010183316604,1.3836351293146127,0.739877527527415,0.4898195947298324,-0.37110033821133986
176,0.5387007372485686,0.6920815149797688,0.7087063295817159,0.657201411430678,0.7726838616775717,-0.1874116938669521,0.06472791991927347,0.3695258376981397,0.24788627699351728,-0.7033821594984925,0.6323409140296742,1.4509812188523241,-0.5036190284727176,0.25026989603268596,0.6106307459749436,0.1467494493615143,1.269981532555731,0.7530089576153022,0.3514362716162681,-0.12050042837429326
177,0.598797646953386,0.7027020339028507,0.729232365376795,0.6772272670685466,0.7726838616775719,-0.18741169386695208,0.07150382882447501,0.3695258376981397,0.17810281618687276,-1.0886032264265113,0.6318845583476075,1.4509812188523243,-0.491838573315848,0.22727593458487377,0.6159649604457018,0.16272874677569313,1.4770441791508184,0.7846142422812368,0.3514362716162681,-0.12050042837429326
178,0.6343175381978493,0.7105915622457101,0.7468015517943561,0.6943922861867193,0.7726838616775719,-0.18741169386695208,0.029566446681470942,0.3695258376981397,0.1567505768706737,-1.033867024044537,0.6389405192780067,1.4509812188523243,-0.5897382178953499,0.22727593458487375,0.6253249971585424,0.2665941799678556,1.5143367655873265,0.8013837476511528,0.3514362716162681,-0.12050042837429327
179,0.6739627492692759,0.7266740623292341,0.7668118580468458,0.714418141824588,0.7726838616775717,-0.12016796216486281,0.060149603091434606,0.3695258376981397,0.08163358736634406,-1.0152515512017646,0.6595467335374283,1.5874273654133593,-0.48026122945478655,0.1582940502414372,0.6461586272613153,0.3704596131600181,1.592828780848929,0.8204514510251272,0.6165729036947829,0.9138946238165571
180,0.6832618316937102,0.7284947227160481,0.7866846364213087,0.7401656705018476,0.7726838616775719,-0.12016796216486281,0.09848537599653875,0.3695258376981397,0.03844403733316776,-0.9164881487888621,0.654702342450887,1.5874273654133593,-0.585675991979188,-0.12913046785621518,0.6497818672791892,0.6181387230797902,1.6620864413738725,0.8419432723929196,0.6165729036947829,0.9138946238165572
181,0.7004337686889915,0.7500392039600129,0.8029129260281368,0.7373048339821516,0.7726838616775719,-0.12016796216486281,0.16618342082418286,0.3695258376981397,0.042892565995875875,-0.8721006377838347,0.6464879401737055,1.587427365413359,-0.46990255336857367,-0.27859121726699443,0.6784658507540221,0.3624699644529287,1.6549830915764423,0.8253132914337665,0.6165729036947829,0.9138946238165571
182,0.7035110572760387,0.7698641726164316,0.8262239013531998,0.7601915261397163,1.3974123490092791,-0.037816009735998635,0.17601154094794363,0.8327166737637848,-0.0026534101617055016,-0.9614890796784167,0.6814869105598114,1.567591581992591,-0.5296172743361537,-0.1866153714757457,0.6961794686191825,0.6021594256656113,1.6088113178931465,0.8893489847186342,-0.8845296367727145,0.4963822279072336
183,0.7290459817767507,0.7889811066779789,0.850428807885419,0.7887998913366718,1.3974123490092791,-0.037816009735998635,0.18327580364811466,0.8327166737637848,-0.0723500304755695,-1.1767845695996435,0.7063056388075307,1.567591581992591,-0.5541937411289332,-0.16362141002793346,0.705539505332023,0.9137557252420989,1.6066803129539178,0.9155156648017279,-0.8845296367727143,0.4963822279072336
184,0.7670319015028859,0.781091578335118,0.8389452300704173,0.828851602612408,1.3974123490092791,-0.037816009735998635,0.44491134930301335,0.8327166737637848,-0.4605221397581719,-1.7765493235629055,0.6865419273457686,1.567591581992591,-0.5296172743361537,-0.25559725581918225,0.6740374462877323,-1.1395839924798827,1.589277105950214,0.8264718818923098,-0.8845296367727145,0.4963822279072335
185,0.7670319015028859,0.781091578335118,0.8389452300704173,0.8288516026124081,1.3974123490092791,-0.037816009735998635,0.4449113493030133,0.8327166737637848,-0.3420434197587568,-1.7702659245691608,0.6865419273457686,1.567591581992591,-0.5296172743361537,-0.25559725581918225,0.6740374462877323,-1.1395839924798827,1.589277105950214,0.8264718818923099,-0.8845296367727146,0.4963822279072336
186,0.9436198155310738,0.7457909963907801,0.7952113648587947,1.1120744180622644,1.3974123490092791,-0.04738550242906965,1.0320346993050702,0.8327166737637848,-0.3527877366123134,-1.959143695756736,0.6259519344807557,0.9460703681418832,-0.547491068367266,-1.9686473836811902,0.6295521105127285,-2.5058139213921735,1.2753090449038038,1.5673569436511297,-1.2805731542978276,1.3505487840566064
187,1.0495324259976202,0.7586367668977463,0.7836934050742878,1.069161870266831,1.3974123490092791,-0.04738550242906965,1.2179143625153284,0.8327166737637848,-0.7631257811451091,-1.946183916902583,0.6261274558969346,0.9460703681418831,-0.5001661364439799,-3.2563092247586733,0.6390127927816203,-0.3486087704780299,0.49500606965610755,1.2717132595531517,-1.2805731542978276,1.3505487840566064
188,1.1498061071213346,0.7751238581783393,0.7966897895475527,1.0119451398729211,1.3974123490092791,-0.04738550242906965,1.1278130873434595,0.8327166737637849,-0.8174112142388131,-1.9001292143420165,0.6753787652767806,0.9460703681418831,-0.44431053009675375,-3.0953514946239875,0.6701122696017023,0.634118020493969,0.7549886722420491,1.2654919261897442,-1.2805731542978276,1.3505487840566064
189,1.156351089649984,0.8141669086955716,0.8494317307697454,0.9833367746759665,1.3974123490092791,0.20490891956552737,0.9437647508643368,0.8327166737637848,-0.8400812917478008,-1.9955245367164631,0.7211547506162796,1.169072660538994,-0.12237912624092283,-2.486011516256965,0.7045330497715021,1.393134647667464,0.9531721315903489,1.3363035702803525,0.0995910842790261,2.2884027639707494
190,1.1843191201850407,0.8461296132640839,0.8843981937573401,1.020527649432008,1.3974123490092791,0.20490891956552737,1.0091431151658758,0.8327166737637848,-0.8493517082257908,-1.9713948205890377,0.7498349500199389,1.169072660538994,-0.06977330062662618,-2.669963207839462,0.7375447921565736,1.9683893545779025,0.8022259483949593,1.1328443920524587,0.09959108427902612,2.2884027639707494
191,1.2140254559389743,0.8624144089461422,0.9019329982053961,1.0176668129123119,1.3974123490092791,0.20490891956552737,1.0536443547324696,0.8327166737637849,-0.8577946606763374,-1.943708508363445,0.762542700551302,1.169072660538994,-0.16198582892350138,-2.600981323496026,0.7555603466898901,1.7047309472439516,0.9254690673803715,1.1695057756036968,0.09959108427902613,2.2884027639707494
192,1.2401008572833079,0.8705062328875376,0.9149981466176732,1.0291101589910947,1.3974123490092791,0.5417636384566183,1.0761086293010658,0.8327166737637849,-0.865908497651197,-1.8549510562878166,0.7663339631407698,1.1786900100763353,-0.1609702724444609,-2.669963207839462,0.7632094089498449,1.7606584881935774,0.7585403471407642,1.1581198243688358,0.725881191436813,2.867787906068172
193,1.2827369355175477,0.8788003524274688,0.9386185596682908,1.0519968511486584,1.3974123490092791,0.5417636384566183,1.1834854199699802,0.8327166737637848,-0.8673634487392592,-1.7668300262813985,0.7607523821062759,1.1786900100763353,-0.02468259295722905,-2.1411020945397823,0.7705565345416451,1.4171035937887324,1.0213642896456778,1.0973017348424028,0.725881191436813,2.867787906068172
194,1.3240971317409942,0.9138986387732707,0.9514430342940258,1.1177960911016551,1.3974123490092791,0.5417636384566183,1.2527706146312751,0.8327166737637848,-0.8599608298823285,-1.7159675276063628,0.76935293149905,1.1786900100763353,0.13963444535151998,-2.106611152368064,0.8218857681281877,1.7127205959510408,1.0128402698887617,1.1362299945911998,0.7258811914368131,2.867787906068172
195,1.3291390673722927,0.9511210289036892,0.9542623557935189,1.1206569276213512,2.0221408363409865,0.8175208270765696,1.2781039677453168,1.125363287514352,-0.8641425859722451,-1.5946485733359175,0.808248477324331,1.179892178768502,0.04539080409656379,-1.9111624800616598,0.8659685216789844,1.105507294212245,1.000409407743259,1.7297582956702442,1.0357379969677352,2.7005517669758112
196,1.3453000108809008,0.9745873183337359,0.9677057058703609,1.1435436197789148,2.0221408363409865,0.8175208270765696,1.3994598857952325,1.125363287514352,-0.8826151812536489,-1.427459910089841,0.8585178109180154,1.179892178768502,-0.042556386988341424,-2.635472265667744,0.9039118963106068,0.010925421340994132,0.5667499026101516,1.2450141087595914,1.0357379969677352,2.7005517669758112
197,1.3768789480034331,1.0196992368070152,0.989985222110245,1.1692911484561743,2.0221408363409865,0.8175208270765696,1.6388753337790198,1.125363287514352,-0.8835105085238188,-1.1023851848450024,0.9239170905863345,1.179892178768502,-0.32528731075320994,-1.566253058344477,0.9586630788029197,2.0323065442346175,1.076415250575761,2.5663267305522988,1.0357379969677352,2.7005517669758112
198,1.3826601297540912,1.0853441585315857,1.0657630829014537,1.2179253692909986,2.0221408363409865,1.1524030441130775,1.7628561534768965,1.125363287514352,-0.8848147153733398,-1.091349992841785,1.0003391151906977,1.2628418185280756,-0.16076716114865283,-0.025657641341060352,1.0186478302099398,4.309356425755103,1.0646947234100013,1.5472733380482142,2.403579958649034,3.0677130001890927
199,1.3859927044847882,1.1433018475118313,1.128647705127915,1.2665595901258218,2.0221408363409865,1.1524030441130775,1.7627340650281542,1.125363287514352,-0.9022655164975539,-1.095416846996936,1.0754973855985734,1.2628418185280756,-0.10633333387208331,1.8943381395512575,1.0734996582583036,1.2093727274044073,1.0902667826807497,1.4069342439334165,2.403579958649034,3.0677130001890927
200,1.4313197812574359,1.1926619735543433,1.2005404033649445,1.303750464881863,2.0221408363409865,1.1524030441130775,1.7536384755968477,1.125363287514352,-0.9143006922111957,-1.1876508034310005,1.1632931979713426,1.2628418185280756,-0.2974610632275009,1.5609256985579807,1.1286534229748253,-0.029022822194452978,1.0817427629238336,1.407649266990847,2.403579958649034,3.0677130001890927
201,1.4173669737264363,1.2396957002137046,1.2358506860476006,1.3466630126772963,2.0221408363409865,1.483811942666515,1.8166361151479107,1.125363287514352,-0.9145133138427659,-1.3673139248980835,1.2091744961605484,1.4551888092749103,-0.24993302000840661,0.986076662362676,1.1814923399021502,-0.5483499881552655,1.0909771176604928,1.4699274589111029,2.464152949006397,2.590787157021356
202,1.4173114170965717,1.2738836563660998,1.2489502164293829,1.3924363969924245,2.0221408363409865,1.483811942666515,1.9378089005247126,1.125363287514352,-0.9184358163562145,-1.400094737221258,1.2289733119055475,1.4551888092749103,-0.29055527917002566,0.9515857201909577,1.227789295686091,-0.6042775291048913,1.0497776888353982,1.479049065003474,2.464152949006397,2.590787157021356
203,1.4175311744324808,1.2967430590005418,1.2736020885651793,1.4439314543469437,2.0221408363409865,1.483811942666515,1.9744964793717947,1.125363287514352,-0.9193449571256868,-1.3177245419739818,1.2550557943497562,1.4551888092749103,-0.5227114902786785,0.5836823370259627,1.2636191136406203,-0.5004120959127288,0.923693229931014,1.4188732307011922,2.464152949006397,2.590787157021356
204,1.4833549438498663,1.350654836010089,1.339374796230144,1.489704838662072,2.0221408363409865,1.7413234891315672,1.9391518734608784,1.125363287514352,-0.9169283790306931,-1.131317689231191,1.3350584558441734,1.4575931466592464,-0.5227114902786785,1.1815253346690797,1.3352787495496776,-0.029022822194452978,1.1520659259183916,1.450409860498338,2.0629174608792242,2.22302485391363
205,1.4832482202497808,1.407398751399125,1.4002308822557508,1.5211740403787224,2.0221408363409865,1.741323489131567,1.9780980886096946,1.125363287514352,-0.8999059633612189,-1.1475111169057126,1.3827651767616422,1.4575931466592464,-0.6161426863504023,0.7676340286084602,1.4043216010013808,-0.10092966055825775,1.2294924387103796,1.469714850285176,2.0629174608792242,2.22302485391363
206,1.5805378930538752,1.4749654813097763,1.463081122512707,1.5755299342529374,2.0221408363409865,1.741323489131567,1.9893302258939927,1.125363287514352,-0.874339832594638,-1.2336738461580359,1.412744234645028,1.4575931466592464,-0.6323915900150499,0.7676340286084603,1.479403185816207,-0.3965466627205664,1.1925550197637431,1.479929555786141,2.0629174608792242,2.22302485391363
